station_number,latitude,longitude,county,locality,address,institution
194,46.59744824473021,25.069637918866935,JUDEŢUL MUREŞ,SOVATA,"UAT: ORAŞ SOVATA, Localitate: SOVATA, Artera: Strada Principală, Nr: 196/A Etaj: Parter  Rampa: Da",Şcoala Gimnazială ”S.Illyes Lajos” Sovata
142,46.10138420036223,26.197712910093703,JUDEŢUL COVASNA,VALEA SCURTĂ,"UAT: ESTELNIC, Localitate: VALEA SCURTĂ, Nr: 135 Etaj: Parter  Rampa: Nu e cazul",CĂMINUL CULTURAL VALEA SCURTĂ
200,45.88045446815018,24.056724833328342,JUDEŢUL SIBIU,OCNA SIBIULUI,"UAT: ORAŞ OCNA SIBIULUI, Localitate: OCNA SIBIULUI, Artera: Piaţa Traian, Nr: 2 Etaj: Parter  Rampa: Nu",Şcoala Gimnazială Ocna Sibiului
526,47.64070320000004,25.590174799999986,JUDEŢUL SUCEAVA,VATRA MOLDOVIŢEI,"UAT: VATRA MOLDOVIŢEI, Localitate: VATRA MOLDOVIŢEI Etaj: Parter  Rampa: Da",Centru de zi pentru copii
290,46.955145444086135,26.498566684768203,JUDEŢUL NEAMŢ,GIROV,"UAT: GIROV, Localitate: GIROV Etaj: Parter  Rampa: Da",Scoala Gimnaziala ”Prof. Gheorghe Dumitreasa” Girov
175,47.277741384672936,22.981710573496304,JUDEŢUL SĂLAJ,GURUSLĂU,"UAT: HERECLEAN, Localitate: GURUSLĂU, Nr: 49 Etaj: Parter  Rampa: Nu",ŞCOALA GIMNAZIALĂ GURUSLĂU
396,44.859999999999985,26.350000000000012,JUDEŢUL PRAHOVA,BĂRĂITARU,"UAT: DRĂGĂNEŞTI, Localitate: BĂRĂITARU, Nr: 141B Etaj: Parter  Rampa: Da",Școala Primară ” Leonida Secreteanu”
61,47.17861272057833,24.180671649844175,JUDEŢUL BISTRIŢA-NĂSĂUD,BECLEAN,"UAT: ORAŞ BECLEAN, Localitate: BECLEAN, Artera: Aleea Gării, Nr: 10 Etaj: Parter  Rampa: Da",CLUBUL COPIILOR BECLEAN
607,46.830536073090926,22.82743222315878,JUDEŢUL CLUJ,VIŞAGU,"UAT: SĂCUIEU, Localitate: VIŞAGU, Nr: 112 Etaj: Parter  Rampa: Da",Caminul Cultural
471,44.1236838980054,27.53156838447548,JUDEŢUL CONSTANŢA,CANLIA,"UAT: LIPNIŢA, Localitate: CANLIA, Artera: Strada Principală, Nr: 58 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL CANLIA
228,44.41673870550213,23.050180097976565,JUDEŢUL MEHEDINŢI,SLAŞOMA,"UAT: PĂDINA, Localitate: SLAŞOMA Etaj: Parter  Rampa: Da",Căminul Cultural Slaşoma
261,45.47747999999998,26.516020000000015,JUDEŢUL BUZĂU,PLAIU NUCULUI,"UAT: LOPĂTARI, Localitate: PLAIU NUCULUI, Artera: Strada Plaiul Nucului, Nr: 64 Etaj: Parter  Rampa: Da",Școala Gimnazială Plaiul Nucului
479,44.19529,23.476070000000036,JUDEŢUL DOLJ,MÂRZA,"UAT: SĂLCUŢA, Localitate: MÂRZA, Artera: Strada Morii, Nr: 80 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL MÂRZA
204,44.583859999999994,26.005863299999987,JUDEŢUL ILFOV,TAMAŞI,"UAT: CORBEANCA, Localitate: TAMAŞI, Artera: Şoseaua Unirii, Nr: 411 Etaj: Parter  Rampa: Nu e cazul",Școala gimnaziala nr.2
291,46.93375128301973,26.50235262554997,JUDEŢUL NEAMŢ,BOŢEŞTI,"UAT: GIROV, Localitate: BOŢEŞTI Etaj: Parter  Rampa: Da",Scoala Botesti
608,46.58043056994947,23.722843253066422,JUDEŢUL CLUJ,SĂNDULEŞTI,"UAT: SĂNDULEŞTI, Localitate: SĂNDULEŞTI, Nr: 162 Etaj: Parter  Rampa: Da",Şcoala
411,47.36258335844672,26.87648508791762,JUDEŢUL IAŞI,VALEA RACULUI,"UAT: COTNARI, Localitate: VALEA RACULUI Etaj: Parter  Rampa: Da",SCOALA VALEA RACULUI
261,47.052703898933046,24.41327158463982,JUDEŢUL BISTRIŢA-NĂSĂUD,SĂRĂŢEL,"UAT: ŞIEU-MĂGHERUŞ, Localitate: SĂRĂŢEL, Nr: 27 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL SĂRĂŢEL
144,45.94335552138329,26.23152136334102,JUDEŢUL COVASNA,GHELINŢA,"UAT: GHELINŢA, Localitate: GHELINŢA, Nr: 739 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”JANCSÓ BENEDEK” GHELINŢA
195,46.59388122745692,25.07259225595244,JUDEŢUL MUREŞ,SOVATA,"UAT: ORAŞ SOVATA, Localitate: SOVATA, Artera: Strada Principală, Nr: 155 Etaj: Parter  Rampa: Da",Primăria Oraş Sovata
402,46.69476997265107,24.663767350487188,JUDEŢUL MUREŞ,PERIŞ,"UAT: GORNEŞTI, Localitate: PERIŞ, Nr: 351 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ PERIȘ
412,45.79442200120289,22.78064671180864,JUDEŢUL HUNEDOARA,CIULPĂZ,"UAT: PESTIŞU MIC, Localitate: CIULPĂZ, Nr: 29 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL CIULPĂZ
398,46.298625937721134,21.85616676794046,JUDEŢUL ARAD,DUD,"UAT: TÂRNOVA, Localitate: DUD, Nr: 344 Etaj: Parter  Rampa: Da",Căminul Cultural Dud
201,45.8803766484117,24.045710798038805,JUDEŢUL SIBIU,OCNA SIBIULUI,"UAT: ORAŞ OCNA SIBIULUI, Localitate: OCNA SIBIULUI, Artera: Strada Mihai Viteazu, Nr: 82 Etaj: Parter  Rampa: Nu",Clădirea Parohială Ortodoxă nr.1 Ocna Sibiului
277,44.46669597025878,24.265301630028823,JUDEŢUL OLT,PLEŞOIU,"UAT: PLEŞOIU, Localitate: PLEŞOIU, Artera: Strada Mihai Eminescu, Nr: 86 Etaj: Parter  Rampa: Da",Şcoala Gimnazială Pleşoiu
397,44.818078500631515,26.246689111486184,JUDEŢUL PRAHOVA,BELCIUG,"UAT: DRĂGĂNEŞTI, Localitate: BELCIUG, Nr: 70A Etaj: Parter  Rampa: Da",Școala cu clasele I-IV Belciug
176,47.20490200000001,22.991678999999987,JUDEŢUL SĂLAJ,PANIC,"UAT: HERECLEAN, Localitate: PANIC, Nr: 100/A Etaj: Parter  Rampa: Nu",CĂMINUL CULTURAL PANIC
527,47.71021057546341,25.61141315131018,JUDEŢUL SUCEAVA,CIUMÂRNA,"UAT: VATRA MOLDOVIŢEI, Localitate: CIUMÂRNA Etaj: Parter  Rampa: Da",SALA POLIVALENTĂ CIUMÂRNA
165,44.31924203369861,23.831695817102066,JUDEŢUL DOLJ,CRAIOVA,"UAT: MUNICIPIUL CRAIOVA, Localitate: CRAIOVA, Artera: Bulevardul Dacia, Nr: 66B Etaj: Parter  Rampa: Nu e cazul",PUNCTUL TERMIC NR.1 LĂPUȘ (LÂNGĂ BL.23 - BLD. DECEBAL NR.66B)
223,46.099099200000026,23.97014299999999,JUDEŢUL ALBA,LUPU,"UAT: CERGĂU, Localitate: LUPU, Nr: 40 Etaj: Parter  Rampa: Da",CLĂDIRE CĂMIN CULTURAL LUPU
144,46.17041399999999,20.743439999999975,JUDEŢUL ARAD,NĂDLAC,"UAT: ORAŞ NĂDLAC, Localitate: NĂDLAC, Artera: Strada Dr. Martin Luther (Strada 1 Mai), Nr: 144 Etaj: Parter  Rampa: Da","Liceul Teoretic „Jozef Gregor Tajovsky” Nădlac, orașul Nădlac - Grădinița cu Program Prelungit nr.2"
540,46.35855380332091,26.883454543082042,JUDEŢUL BACĂU,FUNDU RĂCĂCIUNI,"UAT: RĂCĂCIUNI, Localitate: FUNDU RĂCĂCIUNI Etaj: Parter  Rampa: Da",Şcoala cu clasele I-VIII satul Fundu Răcăciuni
262,45.51284025059458,26.51717238162543,JUDEŢUL BUZĂU,PLOŞTINA,"UAT: LOPĂTARI, Localitate: PLOŞTINA Etaj: Parter  Rampa: Da",Şcoala primară sat Ploştina
481,44.458632960940925,23.572173842162027,JUDEŢUL DOLJ,SCĂEŞTI,"UAT: SCĂEŞTI, Localitate: SCĂEŞTI Etaj: Parter  Rampa: Da",Şcoala generală Scaeşti
227,45.36879103258894,27.518588019674105,JUDEŢUL BRĂILA,ARICIU,"UAT: SALCIA TUDOR, Localitate: ARICIU, Artera: Strada Fermei, Nr: 38 Etaj: Parter  Rampa: Nu e cazul",Căminul Cultural Ariciu
584,47.275048,22.485904999999963,JUDEŢUL BIHOR,DOLEA,"UAT: SUPLACU DE BARCĂU, Localitate: DOLEA, Nr: 17 Etaj: Parter  Rampa: Da",CĂMIN CULTURAL DOLEA
609,46.59620026510062,23.737984237704325,JUDEŢUL CLUJ,COPĂCENI,"UAT: SĂNDULEŞTI, Localitate: COPĂCENI, Nr: 178 Etaj: Parter  Rampa: Nu e cazul",Şcoala Simion Balint
414,45.78888970112889,22.88571871147958,JUDEŢUL HUNEDOARA,MĂNERĂU,"UAT: PESTIŞU MIC, Localitate: MĂNERĂU, Nr: 11 Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ MĂNERĂU
412,47.374349277861576,26.84237806521258,JUDEŢUL IAŞI,ZBERENI,"UAT: COTNARI, Localitate: ZBERENI Etaj: Parter  Rampa: Da",SCOALA ZBERENI
146,45.927427385008606,26.203655388767253,JUDEŢUL COVASNA,HARALE,"UAT: GHELINŢA, Localitate: HARALE, Nr: 14 Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ HARALE
114,45.26450993767487,25.04049129793929,JUDEŢUL ARGEŞ,CÂMPULUNG,"UAT: MUNICIPIUL CÂMPULUNG, Localitate: CÂMPULUNG Etaj: Parter  Rampa: Da",COLEGIUL NAŢIONAL ”DINICU GOLESCU”
205,44.342137433149276,25.942728625690965,JUDEŢUL ILFOV,CORNETU,"UAT: CORNETU, Localitate: CORNETU, Artera: Şoseaua Alexandriei, Nr: 179 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1
229,44.34520179816067,22.773579130072473,JUDEŢUL MEHEDINŢI,PĂTULELE,"UAT: PĂTULELE, Localitate: PĂTULELE Etaj: Parter  Rampa: Nu",Căminul Cultural Pătulele
196,46.601167300638814,25.086213210281326,JUDEŢUL MUREŞ,SOVATA,"UAT: ORAŞ SOVATA, Localitate: SOVATA, Artera: Strada Trandafirilor, Nr: FN Etaj: Parter  Rampa: Da",CENTRUL NAȚIONAL DE INFORMARE ȘI PROMOVARE TURISTICĂ SOVATA
292,46.96687035326087,26.46939485621546,JUDEŢUL NEAMŢ,CĂCIULEŞTI,"UAT: GIROV, Localitate: CĂCIULEŞTI Etaj: Parter  Rampa: Da",Scoala Gimnaziala nr. 1 Caciulesti
279,44.66547103901767,24.4986419949092,JUDEŢUL OLT,POBORU,"UAT: POBORU, Localitate: POBORU, Artera: Strada Duzilor, Nr: 1 Etaj: Parter  Rampa: Da",Şcoala Gimnazială
20,47.641240700876885,26.238905409873595,JUDEŢUL SUCEAVA,SUCEAVA,"UAT: MUNICIPIUL SUCEAVA, Localitate: SUCEAVA, Artera: Strada Zorilor, Nr: 10 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR. 4 SALA A
441,46.907788245033714,26.169309116854368,JUDEŢUL NEAMŢ,STRAJA,"UAT: TARCĂU, Localitate: STRAJA Etaj: Parter  Rampa: Da",GRĂDINIŢA
549,46.721462,27.083332999999975,JUDEŢUL BACĂU,ROŞIORI,"UAT: ROŞIORI, Localitate: ROŞIORI Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1 satul Roşiori
227,46.17269841669501,24.18111770740019,JUDEŢUL ALBA,CRĂCIUNELU DE SUS,"UAT: CETATEA DE BALTĂ, Localitate: CRĂCIUNELU DE SUS, Nr: 21 Etaj: Parter  Rampa: Da",SCOALA GENERALA CRĂCIUNELU DE SUS
150,46.16582950102033,21.07323113933744,JUDEŢUL ARAD,PECICA,"UAT: ORAŞ PECICA, Localitate: PECICA, Artera: Strada 2, Nr: 66 Etaj: Parter  Rampa: Da",Casa de Cultură „Doru Ioan Petescu”
415,45.80351929169083,22.825405016616667,JUDEŢUL HUNEDOARA,NANDRU,"UAT: PESTIŞU MIC, Localitate: NANDRU, Nr: 1 Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ NANDRU
483,43.93183368173761,23.218632241140096,JUDEŢUL DOLJ,SEACA DE CÂMP,"UAT: SEACA DE CÂMP, Localitate: SEACA DE CÂMP, Artera: Strada Ion Florescu, Nr: 78, Bl: - Etaj: Etaj 1  Rampa: Da",Şcoala Gimnazială cu clasele I-VIII din Seaca de Cîmp
267,45.26365227934427,26.525663449930395,JUDEŢUL BUZĂU,CIUTA,"UAT: MĂGURA, Localitate: CIUTA, Artera: Şoseaua Ardealului, Nr: 33 Etaj: Parter  Rampa: Da",Şcoala Gimnazială Ciuta
585,47.243370701212115,22.47373731115888,JUDEŢUL BIHOR,FOGLAŞ,"UAT: SUPLACU DE BARCĂU, Localitate: FOGLAŞ, Nr: 14 Etaj: Parter  Rampa: Da",Scoala Primara nr. 5
614,46.61893951669638,23.453996934360408,JUDEŢUL CLUJ,LITENI,"UAT: SĂVĂDISLA, Localitate: LITENI, Nr: 177 Etaj: Parter  Rampa: Da",Şcoala cu clasele I-IV
418,47.26018320094793,26.574508709293806,JUDEŢUL IAŞI,CRISTEŞTI,"UAT: CRISTEŞTI, Localitate: CRISTEŞTI, Nr: 814 Etaj: Parter  Rampa: Da",Scoala Profesionala Cristeşti
208,45.47068743676869,27.674818199816563,JUDEŢUL BRĂILA,CORBU VECHI,"UAT: MĂXINENI, Localitate: CORBU VECHI, Artera: Strada Culturii, Nr: 16 Etaj: Parter  Rampa: Da",Căminul Cultural Corbu Vechi
140,45.46512000000004,27.342209999999977,JUDEŢUL VRANCEA,SALCIA NOUĂ,"UAT: CIORĂŞTI, Localitate: SALCIA NOUĂ Etaj: Parter  Rampa: Da","Centru de zi, cantină socială și îngrijire la domiciliu pentru persoane vârstnice"
150,45.93353700000001,25.85065399999999,JUDEŢUL COVASNA,ZOLTAN,"UAT: GHIDFALĂU, Localitate: ZOLTAN, Nr: 102/A Etaj: Parter  Rampa: Da",CLĂDIREA POPICĂRIEI ZOLTAN
206,44.342137433149276,25.942728625690965,JUDEŢUL ILFOV,CORNETU,"UAT: CORNETU, Localitate: CORNETU, Artera: Şoseaua Alexandriei, Nr: 179 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1
293,46.918947600642426,26.522546925613515,JUDEŢUL NEAMŢ,DĂNEŞTI,"UAT: GIROV, Localitate: DĂNEŞTI Etaj: Parter  Rampa: Da",Scoala Danesti
230,44.34558235262894,22.786855125942363,JUDEŢUL MEHEDINŢI,PĂTULELE,"UAT: PĂTULELE, Localitate: PĂTULELE Etaj: Parter  Rampa: Nu",Şcoala Generală I-IV Pătulele
198,46.5804721881359,25.06526692061189,JUDEŢUL MUREŞ,SOVATA,"UAT: ORAŞ SOVATA, Localitate: SOVATA, Artera: Strada Praidului, Nr: 46 Etaj: Parter  Rampa: Da",Şcoala Prrimară Sovata Nr.3
281,44.711448691972514,24.4493170253026,JUDEŢUL OLT,SEACA,"UAT: POBORU, Localitate: SEACA, Artera: Strada Seaca, Nr: 39 Etaj: Parter  Rampa: Da",Şcoala Primară
177,47.0627524463197,23.307457795672704,JUDEŢUL SĂLAJ,HIDA,"UAT: HIDA, Localitate: HIDA, Nr: 1 Etaj: Parter  Rampa: Da",PRIMĂRIA
341,45.17821087000001,21.694650910000007,JUDEŢUL CARAŞ-SEVERIN,SECĂŞENI,"UAT: TICVANIU MARE, Localitate: SECĂŞENI, Nr: 328 Etaj: Parter  Rampa: Da",Casa Parohială
275,45.48426578583668,26.672300000130875,JUDEŢUL BUZĂU,BEŞLII,"UAT: MÂNZĂLEŞTI, Localitate: BEŞLII Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ ”DUMITRU N. CRISTEA” BEŞLII
294,46.91900125129123,26.509770017545893,JUDEŢUL NEAMŢ,DOINA,"UAT: GIROV, Localitate: DOINA Etaj: Parter  Rampa: Da",Scoala Doina
416,45.797282442855085,22.837165886080502,JUDEŢUL HUNEDOARA,VALEA NANDRULUI,"UAT: PESTIŞU MIC, Localitate: VALEA NANDRULUI, Nr: 20 Etaj: Parter  Rampa: Da",ȘCOALA PRIMARĂ VALEA NANDRULUI
207,44.342137433149276,25.942728625690965,JUDEŢUL ILFOV,CORNETU,"UAT: CORNETU, Localitate: CORNETU, Artera: Şoseaua Alexandriei, Nr: 179 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1
616,46.66571361413236,23.49421460305523,JUDEŢUL CLUJ,VĂLIŞOARA,"UAT: SĂVĂDISLA, Localitate: VĂLIŞOARA, Nr: 79 Etaj: Parter  Rampa: Da",Căminul Cultural
232,44.35270596059573,22.82225606042309,JUDEŢUL MEHEDINŢI,VIAŞU,"UAT: PĂTULELE, Localitate: VIAŞU Etaj: Parter  Rampa: Nu",Căminul Cultural Viaşu
212,44.42688100546429,27.6400262952507,JUDEŢUL CĂLĂRAŞI,ŞTEFAN CEL MARE,"UAT: ŞTEFAN CEL MARE, Localitate: ŞTEFAN CEL MARE, Artera: Strada Şcolii, Nr: 30 Etaj: Parter  Rampa: Da",ȘCOALA GIMNAZIALĂ „DRAGOȘ MARIN”
420,47.29580141998822,26.590861568860692,JUDEŢUL IAŞI,HOMIŢA,"UAT: CRISTEŞTI, Localitate: HOMIŢA, Nr: 198 Etaj: Parter  Rampa: Da",şcoala Homiţa
485,44.366693893738194,23.311149451078883,JUDEŢUL DOLJ,SEACA DE PĂDURE,"UAT: SEACA DE PĂDURE, Localitate: SEACA DE PĂDURE, Nr: 159 Etaj: Parter  Rampa: Da",ŞCOALA SEACA DE PĂDURE
200,46.61478374423561,25.065463751372107,JUDEŢUL MUREŞ,SĂCĂDAT,"UAT: ORAŞ SOVATA, Localitate: SĂCĂDAT, Nr: 138 Etaj: Parter  Rampa: Da",Şcoala Primară Săcădatu de Jos
282,44.51528533101649,24.44881588844326,JUDEŢUL OLT,PRISEACA,"UAT: PRISEACA, Localitate: PRISEACA, Artera: Strada Şcolii, Nr: 1 Etaj: Parter  Rampa: Da",Şcoala Generală cu Clasele I-IV Priseaca
21,47.641240700876885,26.238905409873595,JUDEŢUL SUCEAVA,SUCEAVA,"UAT: MUNICIPIUL SUCEAVA, Localitate: SUCEAVA, Artera: Strada Zorilor, Nr: 10 Etaj: Parter  Rampa: Da","ŞCOALA GIMNAZIALĂ NR. 4, SALA B"
399,44.811415602694716,26.319888246174397,JUDEŢUL PRAHOVA,HĂTCĂRĂU,"UAT: DRĂGĂNEŞTI, Localitate: HĂTCĂRĂU, Nr: 157A Etaj: Parter  Rampa: Da",Cooperativa de consum
202,45.88825880439452,23.954720931593766,JUDEŢUL SIBIU,TOPÂRCEA,"UAT: ORAŞ OCNA SIBIULUI, Localitate: TOPÂRCEA, Nr: 55 Etaj: Parter  Rampa: Nu","Cladire (fost sediu Primarie),Topîrcea"
178,47.07455808853138,23.299497603852874,JUDEŢUL SĂLAJ,BAICA,"UAT: HIDA, Localitate: BAICA, Nr: 58 Etaj: Parter  Rampa: Nu e cazul",CĂMINUL CULTURAL
528,47.63138400000004,25.539998299999976,JUDEŢUL SUCEAVA,PALTINU,"UAT: VATRA MOLDOVIŢEI, Localitate: PALTINU Etaj: Parter  Rampa: Da",Căminul Cultural Paltinu
158,45.731359702208294,21.25004431248204,JUDEŢUL TIMIŞ,TIMIŞOARA,"UAT: MUNICIPIUL TIMIŞOARA, Localitate: TIMIŞOARA, Artera: Strada Aştrilor, Nr: 13 Etaj: Parter  Rampa: Da",Școala Gimnazială nr.30 Timișoara
154,45.7813719609874,25.75563930600771,JUDEŢUL COVASNA,DOBOLII DE JOS,"UAT: ILIENI, Localitate: DOBOLII DE JOS, Nr: 68 Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ ”BODA-POPOVICI” DOBOLII DE JOS
256,44.145861657532095,25.151522032197256,JUDEŢUL TELEORMAN,RĂDOIEŞTI-VALE,"UAT: RĂDOIEŞTI, Localitate: RĂDOIEŞTI-VALE Etaj: Parter  Rampa: Da",CĂMIN CULTURAL
276,45.516890600330015,26.62950310925354,JUDEŢUL BUZĂU,GURA BĂDICULUI,"UAT: MÂNZĂLEŞTI, Localitate: GURA BĂDICULUI Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ GURA BĂDICULUI
233,44.87811969946771,22.543637758461863,JUDEŢUL MEHEDINŢI,PODENI,"UAT: PODENI, Localitate: PODENI Etaj: Parter  Rampa: Da",Căminul Cultural Podeni
529,47.63856850098599,25.518930109691546,JUDEŢUL SUCEAVA,PALTINU,"UAT: VATRA MOLDOVIŢEI, Localitate: PALTINU Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ SPĂRTURI
208,44.342137433149276,25.942728625690965,JUDEŢUL ILFOV,CORNETU,"UAT: CORNETU, Localitate: CORNETU, Artera: Şoseaua Alexandriei, Nr: 179 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1
155,45.8230349225126,25.760908375205023,JUDEŢUL COVASNA,SÂNCRAIU,"UAT: ILIENI, Localitate: SÂNCRAIU, Nr: 144 Etaj: Parter  Rampa: Da",GRĂDINIŢA CU PROGRAM NORMAL SÂNCRAIU
22,47.64299716844401,26.235425283462316,JUDEŢUL SUCEAVA,SUCEAVA,"UAT: MUNICIPIUL SUCEAVA, Localitate: SUCEAVA, Artera: Aleea Jupiter, Nr: 12 Etaj: Parter  Rampa: Da",ŞCOALA GIMNAZIALĂ NR. 8
80,44.354157249537074,25.58317234480274,JUDEŢUL GIURGIU,GOLEASCA,"UAT: BUCŞANI, Localitate: GOLEASCA, Artera: Strada Principală, Nr: 51 Etaj: Parter  Rampa: Da",Şcoala Primară nr. 5
421,47.28050380966074,26.937343204063524,JUDEŢUL IAŞI,CUCUTENI,"UAT: CUCUTENI, Localitate: CUCUTENI Etaj: Parter  Rampa: Da",GRĂDINIŢA CUCUTENI
491,44.412484958704965,23.49204284770244,JUDEŢUL DOLJ,SOPOT,"UAT: SOPOT, Localitate: SOPOT Etaj: Parter  Rampa: Da",SCOALA CU CLASELE I-IV SOPOT
285,44.14524158657801,24.661730849975246,JUDEŢUL OLT,CRĂCIUNEI,"UAT: RADOMIREŞTI, Localitate: CRĂCIUNEI, Artera: Strada Libertăţii, Nr: 47 Etaj: Parter  Rampa: Da",CĂMINUL CULTURAL
202,46.48458219460179,24.457911567850203,JUDEŢUL MUREŞ,UNGHENI,"UAT: ORAŞ UNGHENI, Localitate: UNGHENI, Nr: 107 Etaj: Parter  Rampa: Da",Şcoala gimnazială ”Emil Drăgan”Ungheni
214,45.668130551167806,24.265920624056818,JUDEŢUL SIBIU,TĂLMACIU,"UAT: ORAŞ TĂLMACIU, Localitate: TĂLMACIU, Artera: Strada Nicolae Bălcescu, Nr: 6 Etaj: Parter  Rampa: Nu",LICEUL TEHNOLOGIC ”JOHANNES LEBEL” TĂLMACIU/ȘCOALA GIMNAZIALĂ TĂLMACIU
179,47.01401885040413,23.329801962738824,JUDEŢUL SĂLAJ,MILUANI,"UAT: HIDA, Localitate: MILUANI, Nr: 57 Etaj: Parter  Rampa: Nu",CĂMINUL CULTURAL
295,46.95650784825822,26.450923501510665,JUDEŢUL NEAMŢ,GURA VĂII,"UAT: GIROV, Localitate: GURA VĂII Etaj: Parter  Rampa: Da",Scoala Primara Gura Vaii
400,44.83318560785083,26.30734554507102,JUDEŢUL PRAHOVA,MERI,"UAT: DRĂGĂNEŞTI, Localitate: MERI, Nr: 158A Etaj: Parter  Rampa: Da",Școala Primară Meri
159,45.76105004207172,21.236805906615302,JUDEŢUL TIMIŞ,TIMIŞOARA,"UAT: MUNICIPIUL TIMIŞOARA, Localitate: TIMIŞOARA, Artera: Strada Bucureşti, Nr: 11 Etaj: Parter  Rampa: Da",Şcoala Gimnazială nr.16 ” Take Ionescu ”
439,45.488539506811634,20.998363166616674,JUDEŢUL TIMIŞ,CRAI NOU,"UAT: GIULVĂZ, Localitate: CRAI NOU, Nr: 88 Etaj: Parter  Rampa: Da",Cămin Cultural Crai Nou
621,47.009996477122705,24.069157263535644,JUDEŢUL CLUJ,SÂNMĂRTIN,"UAT: SÂNMĂRTIN, Localitate: SÂNMĂRTIN, Nr: 207 Etaj: Parter  Rampa: Da",PRIMARIA SANMARTIN
417,45.5127182488791,23.097123971531506,JUDEŢUL HUNEDOARA,PUI,"UAT: PUI, Localitate: PUI, Artera: Strada Republicii, Nr: 62 Etaj: Parter  Rampa: Da",Şcoala Gimnazială Pui
156,46.04764174984599,26.26576702606804,JUDEŢUL COVASNA,LEMNIA,"UAT: LEMNIA, Localitate: LEMNIA, Artera: Strada Nouă, Nr: 170 Etaj: Parter  Rampa: Nu e cazul",SEDIUL PRIMĂRIEI LEMNIA
277,45.50361014697681,26.612108450993777,JUDEŢUL BUZĂU,TRESTIOARA,"UAT: MÂNZĂLEŞTI, Localitate: TRESTIOARA Etaj: Parter  Rampa: Da",ŞCOALA PRIMARĂ TRESTIOARA
296,46.94040856156145,26.449944480683104,JUDEŢUL NEAMŢ,TURTUREŞTI,"UAT: GIROV, Localitate: TURTUREŞTI, Artera: Strada Înv. Gheorghe Popovici, Nr: 240 Etaj: Parter  Rampa: Da",Pensiunea Elena
209,44.342137433149276,25.942728625690965,JUDEŢUL ILFOV,CORNETU,"UAT: CORNETU, Localitate: CORNETU, Artera: Şoseaua Alexandriei, Nr: 179 Etaj: Parter  Rampa: Da",Şcoala gimnazială nr.1
418,45.5343486449051,23.011487856669074,JUDEŢUL HUNEDOARA,BĂIEŞTI,"UAT: PUI, Localitate: BĂIEŞTI, Nr: 17 Etaj: Parter  Rampa: Nu",Şcoala Gimnazială Băieşti (corp cls. I-IV)
234,44.91216576166663,22.54704617505896,JUDEŢUL MEHEDINŢI,GORNENŢI,"UAT: PODENI, Localitate: GORNENŢI Etaj: Parter  Rampa: Nu e cazul",Căminul Cultural Gornenţi
626,46.97457258883964,24.044574330389715,JUDEŢUL CLUJ,MĂHAL,"UAT: SÂNMĂRTIN, Localitate: MĂHAL, Nr: 47 Etaj: Parter  Rampa: Da",SC. PRIM. MAHAL
424,46.91837855219183,27.200385498735695,JUDEŢUL IAŞI,DAGÂŢA,"UAT: DAGÂŢA, Localitate: DAGÂŢA Etaj: Parter  Rampa: Da",Școala Profesionala Dagîța - Corp nou
215,45.671418935934106,24.260453755715403,JUDEŢUL SIBIU,TĂLMACIU,"UAT: ORAŞ TĂLMACIU, Localitate: TĂLMACIU, Artera: Strada Mihail Eminescu, Nr: 30 Etaj: Parter  Rampa: Da",LICEUL TEHNOLOGIC ”JOHANNES LEBEL” TĂLMACIU CORP A
258,47.11528070000002,21.810819199999962,JUDEŢUL BIHOR,BORŞ,"UAT: BORŞ, Localitate: BORŞ, Nr: 197 Etaj: Parter  Rampa: Da",LICEUL TECHNOLOGIC AGROINDUSTRIAL ”TAMASI ARON” BORȘ
401,44.8730727783835,26.19001947299749,JUDEŢUL PRAHOVA,DUMBRAVA,"UAT: DUMBRAVA, Localitate: DUMBRAVA Etaj: Parter  Rampa: Nu",Cămin Cultural Localitatea Dumbrava
203,46.48364620057959,24.45734541003228,JUDEŢUL MUREŞ,UNGHENI,"UAT: ORAŞ UNGHENI, Localitate: UNGHENI, Nr: 110/B Etaj: Parter  Rampa: Da",Cămin Cultural Ungheni
